Sample1	Sample2	GSE70138-Knockdown_96h
TA.KD009_A549_96H:TRCN0000047176:1	TA.KD009_A549_96H:TRCN0000312718:1	-0.1898
TA.KD009_A549_96H:TRCN0000047176:1	TA.KD009_A549_96H:TRCN0000047177:1	0.0969
TA.KD009_A549_96H:TRCN0000047176:1	TA.KD009_A549_96H:TRCN0000312661:1	0.0272
TA.KD009_A549_96H:TRCN0000312659:1	TA.KD009_A549_96H:TRCN0000312718:1	0.2519
TA.KD009_A549_96H:TRCN0000312659:1	TA.KD009_A549_96H:TRCN0000047177:1	0.045
TA.KD009_A549_96H:TRCN0000312659:1	TA.KD009_A549_96H:TRCN0000312661:1	-0.0628
TA.KD009_A549_96H:TRCN0000312718:1	TA.KD009_A549_96H:TRCN0000047177:1	-0.056
TA.KD009_A549_96H:TRCN0000312718:1	TA.KD009_A549_96H:TRCN0000312661:1	-0.1022
TA.KD009_A549_96H:TRCN0000047177:1	TA.KD009_A549_96H:TRCN0000312661:1	0.0588
TA.KD009_A549_96H:TRCN0000144076:1	TA.KD009_A549_96H:TRCN0000145342:1	0.0352
TA.KD009_A549_96H:TRCN0000144076:1	TA.KD009_A549_96H:TRCN0000141186:1	-0.0325
TA.KD009_A549_96H:TRCN0000144076:1	TA.KD009_A549_96H:TRCN0000359630:1	0.0072
TA.KD009_A549_96H:TRCN0000144076:1	TA.KD009_A549_96H:TRCN0000141482:1	0.0359
TA.KD009_A549_96H:TRCN0000144076:1	TA.KD009_A549_96H:TRCN0000141583:1	-0.0562
TA.KD009_A549_96H:TRCN0000144076:1	TA.KD009_A549_96H:TRCN0000141528:1	0.1176
TA.KD009_A549_96H:TRCN0000145342:1	TA.KD009_A549_96H:TRCN0000141186:1	-0.0334
TA.KD009_A549_96H:TRCN0000145342:1	TA.KD009_A549_96H:TRCN0000359630:1	0.2001
TA.KD009_A549_96H:TRCN0000145342:1	TA.KD009_A549_96H:TRCN0000141482:1	-0.0893
TA.KD009_A549_96H:TRCN0000145342:1	TA.KD009_A549_96H:TRCN0000141583:1	0.1537
TA.KD009_A549_96H:TRCN0000145342:1	TA.KD009_A549_96H:TRCN0000141528:1	0.0066
TA.KD009_A549_96H:TRCN0000141186:1	TA.KD009_A549_96H:TRCN0000359630:1	0.0195
TA.KD009_A549_96H:TRCN0000141186:1	TA.KD009_A549_96H:TRCN0000141482:1	0.0105
TA.KD009_A549_96H:TRCN0000141186:1	TA.KD009_A549_96H:TRCN0000141583:1	0.0188
TA.KD009_A549_96H:TRCN0000141186:1	TA.KD009_A549_96H:TRCN0000141528:1	-0.1205
TA.KD009_A549_96H:TRCN0000359630:1	TA.KD009_A549_96H:TRCN0000141482:1	0.0121
TA.KD009_A549_96H:TRCN0000359630:1	TA.KD009_A549_96H:TRCN0000141583:1	-0.0309
TA.KD009_A549_96H:TRCN0000359630:1	TA.KD009_A549_96H:TRCN0000141528:1	0.0566
TA.KD009_A549_96H:TRCN0000141482:1	TA.KD009_A549_96H:TRCN0000141583:1	-0.0784
TA.KD009_A549_96H:TRCN0000141482:1	TA.KD009_A549_96H:TRCN0000141528:1	0.2044
TA.KD009_A549_96H:TRCN0000141583:1	TA.KD009_A549_96H:TRCN0000141528:1	-0.2128
TAK004_U2OS_96H:TRCN0000370751:1	TAK004_U2OS_96H:TRCN0000336620:1	-0.1063
TAK004_U2OS_96H:TRCN0000370751:1	TAK004_U2OS_96H:TRCN0000370678:1	0.1411
TAK004_U2OS_96H:TRCN0000370751:1	TAK004_U2OS_96H:TRCN0000063686:1	-0.1115
TAK004_U2OS_96H:TRCN0000370751:1	TAK004_U2OS_96H:TRCN0000063683:1	-0.206
TAK004_U2OS_96H:TRCN0000336620:1	TAK004_U2OS_96H:TRCN0000370678:1	0.0855
TAK004_U2OS_96H:TRCN0000336620:1	TAK004_U2OS_96H:TRCN0000063686:1	0.2727
TAK004_U2OS_96H:TRCN0000336620:1	TAK004_U2OS_96H:TRCN0000063683:1	0.1481
TAK004_U2OS_96H:TRCN0000370678:1	TAK004_U2OS_96H:TRCN0000063686:1	0.0475
TAK004_U2OS_96H:TRCN0000370678:1	TAK004_U2OS_96H:TRCN0000063683:1	0.0285
TAK004_U2OS_96H:TRCN0000063686:1	TAK004_U2OS_96H:TRCN0000063683:1	0.1987
TA.KD010_A549_96H:TRCN0000157844:1	TA.KD010_A549_96H:TRCN0000154618:1	0.1774
TA.KD010_A549_96H:TRCN0000157844:1	TA.KD010_A549_96H:TRCN0000158033:1	0.1693
TA.KD010_A549_96H:TRCN0000157844:1	TA.KD010_A549_96H:TRCN0000157743:1	0.0919
TA.KD010_A549_96H:TRCN0000157844:1	TA.KD010_A549_96H:TRCN0000157077:1	0.1125
TA.KD010_A549_96H:TRCN0000154618:1	TA.KD010_A549_96H:TRCN0000158033:1	0.4517
TA.KD010_A549_96H:TRCN0000154618:1	TA.KD010_A549_96H:TRCN0000157743:1	0.2022
TA.KD010_A549_96H:TRCN0000154618:1	TA.KD010_A549_96H:TRCN0000157077:1	0.0786
TA.KD010_A549_96H:TRCN0000158033:1	TA.KD010_A549_96H:TRCN0000157743:1	0.2563
TA.KD010_A549_96H:TRCN0000158033:1	TA.KD010_A549_96H:TRCN0000157077:1	0.0885
TA.KD010_A549_96H:TRCN0000157743:1	TA.KD010_A549_96H:TRCN0000157077:1	0.064
TA.KD010_A549_96H:TRCN0000061777:1	TA.KD010_A549_96H:TRCN0000061776:1	0.3295
TA.KD010_A549_96H:TRCN0000061777:1	TA.KD010_A549_96H:TRCN0000061775:1	0.197
TA.KD010_A549_96H:TRCN0000061777:1	TA.KD010_A549_96H:TRCN0000061774:1	-0.0897
TA.KD010_A549_96H:TRCN0000061777:1	TA.KD010_A549_96H:TRCN0000061773:1	0.2106
TA.KD010_A549_96H:TRCN0000061776:1	TA.KD010_A549_96H:TRCN0000061775:1	0.2224
TA.KD010_A549_96H:TRCN0000061776:1	TA.KD010_A549_96H:TRCN0000061774:1	-0.0948
TA.KD010_A549_96H:TRCN0000061776:1	TA.KD010_A549_96H:TRCN0000061773:1	0.2096
TA.KD010_A549_96H:TRCN0000061775:1	TA.KD010_A549_96H:TRCN0000061774:1	-0.0513
TA.KD010_A549_96H:TRCN0000061775:1	TA.KD010_A549_96H:TRCN0000061773:1	0.105
TA.KD010_A549_96H:TRCN0000061774:1	TA.KD010_A549_96H:TRCN0000061773:1	-0.0815
TAK004_U2OS_96H:TRCN0000195672:1	TAK004_U2OS_96H:TRCN0000196998:1	0.1179
TAK004_U2OS_96H:TRCN0000195672:1	TAK004_U2OS_96H:TRCN0000195103:1	0.0411
TAK004_U2OS_96H:TRCN0000195672:1	TAK004_U2OS_96H:TRCN0000195467:1	0.0673
TAK004_U2OS_96H:TRCN0000196998:1	TAK004_U2OS_96H:TRCN0000195103:1	0.1849
TAK004_U2OS_96H:TRCN0000196998:1	TAK004_U2OS_96H:TRCN0000195467:1	0.0558
TAK004_U2OS_96H:TRCN0000195103:1	TAK004_U2OS_96H:TRCN0000195467:1	0.1129
TAK004_U2OS_96H:TRCN0000195198:1	TAK004_U2OS_96H:TRCN0000197100:1	0.0768
TAK004_U2OS_96H:TRCN0000195198:1	TAK004_U2OS_96H:TRCN0000004823:1	0.1401
TAK004_U2OS_96H:TRCN0000195198:1	TAK004_U2OS_96H:TRCN0000197086:1	0.1492
TAK004_U2OS_96H:TRCN0000197100:1	TAK004_U2OS_96H:TRCN0000004823:1	0.0279
TAK004_U2OS_96H:TRCN0000197100:1	TAK004_U2OS_96H:TRCN0000197086:1	0.0086
TAK004_U2OS_96H:TRCN0000004823:1	TAK004_U2OS_96H:TRCN0000197086:1	0.1838
TAK004_U2OS_96H:TRCN0000199964:1	TAK004_U2OS_96H:TRCN0000196267:1	0.1448
TAK004_U2OS_96H:TRCN0000199964:1	TAK004_U2OS_96H:TRCN0000004824:1	0.0425
TAK004_U2OS_96H:TRCN0000196267:1	TAK004_U2OS_96H:TRCN0000004824:1	-0.0944
TAK004_U2OS_96H:TRCN0000004829:1	TAK004_U2OS_96H:TRCN0000314667:1	0.243
TAK004_U2OS_96H:TRCN0000004834:1	TAK004_U2OS_96H:TRCN0000004837:1	0.0654
TAK004_U2OS_96H:TRCN0000004834:1	TAK004_U2OS_96H:TRCN0000004836:1	0.0912
TAK004_U2OS_96H:TRCN0000004834:1	TAK004_U2OS_96H:TRCN0000004838:1	0.021
TAK004_U2OS_96H:TRCN0000004834:1	TAK004_U2OS_96H:TRCN0000004835:1	0.0681
TAK004_U2OS_96H:TRCN0000004837:1	TAK004_U2OS_96H:TRCN0000004836:1	0.316
TAK004_U2OS_96H:TRCN0000004837:1	TAK004_U2OS_96H:TRCN0000004838:1	-0.0441
TAK004_U2OS_96H:TRCN0000004837:1	TAK004_U2OS_96H:TRCN0000004835:1	-0.0731
TAK004_U2OS_96H:TRCN0000004836:1	TAK004_U2OS_96H:TRCN0000004838:1	-0.003
TAK004_U2OS_96H:TRCN0000004836:1	TAK004_U2OS_96H:TRCN0000004835:1	-0.0732
TAK004_U2OS_96H:TRCN0000004838:1	TAK004_U2OS_96H:TRCN0000004835:1	0.0035
TAK004_U2OS_96H:TRCN0000314910:1	TAK004_U2OS_96H:TRCN0000004839:1	0.1316
TAK004_U2OS_96H:TRCN0000255687:1	TAK004_U2OS_96H:TRCN0000195442:1	0.1195
TA.KD010_A549_96H:TRCN0000040092:1	TA.KD010_A549_96H:TRCN0000342221:1	0.19
TA.KD010_A549_96H:TRCN0000040092:1	TA.KD010_A549_96H:TRCN0000033264:1	0.0564
TA.KD010_A549_96H:TRCN0000040092:1	TA.KD010_A549_96H:TRCN0000033267:1	-0.0047
TA.KD010_A549_96H:TRCN0000040092:1	TA.KD010_A549_96H:TRCN0000363664:1	-0.1252
TA.KD010_A549_96H:TRCN0000040092:1	TA.KD010_A549_96H:TRCN0000040088:1	-0.2406
TA.KD010_A549_96H:TRCN0000040092:1	TA.KD010_A549_96H:TRCN0000033268:1	0.0711
TA.KD010_A549_96H:TRCN0000040092:1	TA.KD010_A549_96H:TRCN0000040089:1	-0.008
TA.KD010_A549_96H:TRCN0000342221:1	TA.KD010_A549_96H:TRCN0000033264:1	0.0996
TA.KD010_A549_96H:TRCN0000342221:1	TA.KD010_A549_96H:TRCN0000033267:1	0.1242
TA.KD010_A549_96H:TRCN0000342221:1	TA.KD010_A549_96H:TRCN0000363664:1	-0.1104
TA.KD010_A549_96H:TRCN0000342221:1	TA.KD010_A549_96H:TRCN0000040088:1	-0.0672
TA.KD010_A549_96H:TRCN0000342221:1	TA.KD010_A549_96H:TRCN0000033268:1	0.0598
TA.KD010_A549_96H:TRCN0000342221:1	TA.KD010_A549_96H:TRCN0000040089:1	-0.0208
TA.KD010_A549_96H:TRCN0000033264:1	TA.KD010_A549_96H:TRCN0000033267:1	0.0107
TA.KD010_A549_96H:TRCN0000033264:1	TA.KD010_A549_96H:TRCN0000363664:1	-0.0173
TA.KD010_A549_96H:TRCN0000033264:1	TA.KD010_A549_96H:TRCN0000040088:1	0.0175
TA.KD010_A549_96H:TRCN0000033264:1	TA.KD010_A549_96H:TRCN0000033268:1	0.0482
TA.KD010_A549_96H:TRCN0000033264:1	TA.KD010_A549_96H:TRCN0000040089:1	0.0112
TA.KD010_A549_96H:TRCN0000033267:1	TA.KD010_A549_96H:TRCN0000363664:1	-0.0808
TA.KD010_A549_96H:TRCN0000033267:1	TA.KD010_A549_96H:TRCN0000040088:1	0.0338
TA.KD010_A549_96H:TRCN0000033267:1	TA.KD010_A549_96H:TRCN0000033268:1	0.0091
TA.KD010_A549_96H:TRCN0000033267:1	TA.KD010_A549_96H:TRCN0000040089:1	0.1164
TA.KD010_A549_96H:TRCN0000363664:1	TA.KD010_A549_96H:TRCN0000040088:1	0.2559
TA.KD010_A549_96H:TRCN0000363664:1	TA.KD010_A549_96H:TRCN0000033268:1	-0.0301
TA.KD010_A549_96H:TRCN0000363664:1	TA.KD010_A549_96H:TRCN0000040089:1	-0.0296
TA.KD010_A549_96H:TRCN0000040088:1	TA.KD010_A549_96H:TRCN0000033268:1	0.1394
TA.KD010_A549_96H:TRCN0000040088:1	TA.KD010_A549_96H:TRCN0000040089:1	0.0704
TA.KD010_A549_96H:TRCN0000033268:1	TA.KD010_A549_96H:TRCN0000040089:1	0.172
TAK004_U2OS_96H:TRCN0000314938:1	TAK004_U2OS_96H:TRCN0000315007:1	0.1048
TAK004_U2OS_96H:TRCN0000314938:1	TAK004_U2OS_96H:TRCN0000001025:1	0.038
TAK004_U2OS_96H:TRCN0000315007:1	TAK004_U2OS_96H:TRCN0000001025:1	-0.035
TA.KD009_A549_96H:TRCN0000219071:1	TA.KD009_A549_96H:TRCN0000229434:1	-0.097
TA.KD009_A549_96H:TRCN0000219071:1	TA.KD009_A549_96H:TRCN0000229778:1	0.0571
TA.KD009_A549_96H:TRCN0000219071:1	TA.KD009_A549_96H:TRCN0000229779:1	-0.0956
TA.KD009_A549_96H:TRCN0000219071:1	TA.KD009_A549_96H:TRCN0000220369:1	0.1194
TA.KD009_A549_96H:TRCN0000219071:1	TA.KD009_A549_96H:TRCN0000220370:1	-0.013
TA.KD009_A549_96H:TRCN0000219071:1	TA.KD009_A549_96H:TRCN0000220372:1	0.0761
TA.KD009_A549_96H:TRCN0000229434:1	TA.KD009_A549_96H:TRCN0000229778:1	-0.0543
TA.KD009_A549_96H:TRCN0000229434:1	TA.KD009_A549_96H:TRCN0000229779:1	0.1674
TA.KD009_A549_96H:TRCN0000229434:1	TA.KD009_A549_96H:TRCN0000220369:1	-0.0177
TA.KD009_A549_96H:TRCN0000229434:1	TA.KD009_A549_96H:TRCN0000220370:1	0.1199
TA.KD009_A549_96H:TRCN0000229434:1	TA.KD009_A549_96H:TRCN0000220372:1	-0.0517
TA.KD009_A549_96H:TRCN0000229778:1	TA.KD009_A549_96H:TRCN0000229779:1	0.1085
TA.KD009_A549_96H:TRCN0000229778:1	TA.KD009_A549_96H:TRCN0000220369:1	0.1114
TA.KD009_A549_96H:TRCN0000229778:1	TA.KD009_A549_96H:TRCN0000220370:1	-0.0357
TA.KD009_A549_96H:TRCN0000229778:1	TA.KD009_A549_96H:TRCN0000220372:1	0.0654
TA.KD009_A549_96H:TRCN0000229779:1	TA.KD009_A549_96H:TRCN0000220369:1	-0.0023
TA.KD009_A549_96H:TRCN0000229779:1	TA.KD009_A549_96H:TRCN0000220370:1	0.0148
TA.KD009_A549_96H:TRCN0000229779:1	TA.KD009_A549_96H:TRCN0000220372:1	-0.1156
TA.KD009_A549_96H:TRCN0000220369:1	TA.KD009_A549_96H:TRCN0000220370:1	-0.0393
TA.KD009_A549_96H:TRCN0000220369:1	TA.KD009_A549_96H:TRCN0000220372:1	0.0183
TA.KD009_A549_96H:TRCN0000220370:1	TA.KD009_A549_96H:TRCN0000220372:1	-0.0337
MUC.KD003_P2X2B2_96H:TRCN0000058217:3	MUC.KD003_P2X2B2_96H:TRCN0000058215:3	0.0398
TA.KD010_A549_96H:TRCN0000231149:1	TA.KD010_A549_96H:TRCN0000039909:1	0.0035
TA.KD010_A549_96H:TRCN0000231149:1	TA.KD010_A549_96H:TRCN0000039912:1	0.0595
TA.KD010_A549_96H:TRCN0000231149:1	TA.KD010_A549_96H:TRCN0000231148:1	-0.0531
TA.KD010_A549_96H:TRCN0000231149:1	TA.KD010_A549_96H:TRCN0000039910:1	0.0582
TA.KD010_A549_96H:TRCN0000039909:1	TA.KD010_A549_96H:TRCN0000039912:1	-0.0306
TA.KD010_A549_96H:TRCN0000039909:1	TA.KD010_A549_96H:TRCN0000231148:1	-0.0041
TA.KD010_A549_96H:TRCN0000039909:1	TA.KD010_A549_96H:TRCN0000039910:1	0.0175
TA.KD010_A549_96H:TRCN0000039912:1	TA.KD010_A549_96H:TRCN0000231148:1	0.0313
TA.KD010_A549_96H:TRCN0000039912:1	TA.KD010_A549_96H:TRCN0000039910:1	-0.0398
TA.KD010_A549_96H:TRCN0000231148:1	TA.KD010_A549_96H:TRCN0000039910:1	0.0974
TA.KD010_A549_96H:TRCN0000029594:1	TA.KD010_A549_96H:TRCN0000433961:1	0.0399
TA.KD010_A549_96H:TRCN0000029594:1	TA.KD010_A549_96H:TRCN0000029597:1	-0.0652
TA.KD010_A549_96H:TRCN0000029594:1	TA.KD010_A549_96H:TRCN0000029596:1	0.0311
TA.KD010_A549_96H:TRCN0000029594:1	TA.KD010_A549_96H:TRCN0000454982:1	0.1119
TA.KD010_A549_96H:TRCN0000029594:1	TA.KD010_A549_96H:TRCN0000029595:1	0.0356
TA.KD010_A549_96H:TRCN0000029594:1	TA.KD010_A549_96H:TRCN0000029598:1	0.2113
TA.KD010_A549_96H:TRCN0000433961:1	TA.KD010_A549_96H:TRCN0000029597:1	-0.0646
TA.KD010_A549_96H:TRCN0000433961:1	TA.KD010_A549_96H:TRCN0000029596:1	-0.0389
TA.KD010_A549_96H:TRCN0000433961:1	TA.KD010_A549_96H:TRCN0000454982:1	0.2474
TA.KD010_A549_96H:TRCN0000433961:1	TA.KD010_A549_96H:TRCN0000029595:1	0.0672
TA.KD010_A549_96H:TRCN0000433961:1	TA.KD010_A549_96H:TRCN0000029598:1	-0.0032
TA.KD010_A549_96H:TRCN0000029597:1	TA.KD010_A549_96H:TRCN0000029596:1	-0.0002
TA.KD010_A549_96H:TRCN0000029597:1	TA.KD010_A549_96H:TRCN0000454982:1	-0.0229
TA.KD010_A549_96H:TRCN0000029597:1	TA.KD010_A549_96H:TRCN0000029595:1	0.0356
TA.KD010_A549_96H:TRCN0000029597:1	TA.KD010_A549_96H:TRCN0000029598:1	0.0087
TA.KD010_A549_96H:TRCN0000029596:1	TA.KD010_A549_96H:TRCN0000454982:1	0.073
TA.KD010_A549_96H:TRCN0000029596:1	TA.KD010_A549_96H:TRCN0000029595:1	-0.0276
TA.KD010_A549_96H:TRCN0000029596:1	TA.KD010_A549_96H:TRCN0000029598:1	0.0582
TA.KD010_A549_96H:TRCN0000454982:1	TA.KD010_A549_96H:TRCN0000029595:1	0.0166
TA.KD010_A549_96H:TRCN0000454982:1	TA.KD010_A549_96H:TRCN0000029598:1	0.1134
TA.KD010_A549_96H:TRCN0000029595:1	TA.KD010_A549_96H:TRCN0000029598:1	0.0845
TA.KD009_A549_96H:TRCN0000280616:1	TA.KD009_A549_96H:TRCN0000156309:1	0.0492
TA.KD009_A549_96H:TRCN0000280616:1	TA.KD009_A549_96H:TRCN0000156676:1	-0.026
TA.KD009_A549_96H:TRCN0000280616:1	TA.KD009_A549_96H:TRCN0000280682:1	-0.0083
TA.KD009_A549_96H:TRCN0000280616:1	TA.KD009_A549_96H:TRCN0000154656:1	-0.0553
TA.KD009_A549_96H:TRCN0000280616:1	CGS001_A549_96H:KEAP1:1	0.1591
TA.KD009_A549_96H:TRCN0000156309:1	TA.KD009_A549_96H:TRCN0000156676:1	0.1928
TA.KD009_A549_96H:TRCN0000156309:1	TA.KD009_A549_96H:TRCN0000280682:1	0.1004
TA.KD009_A549_96H:TRCN0000156309:1	TA.KD009_A549_96H:TRCN0000154656:1	-0.0036
TA.KD009_A549_96H:TRCN0000156309:1	CGS001_A549_96H:KEAP1:1	0.2429
TA.KD009_A549_96H:TRCN0000156676:1	TA.KD009_A549_96H:TRCN0000280682:1	0.11
TA.KD009_A549_96H:TRCN0000156676:1	TA.KD009_A549_96H:TRCN0000154656:1	-0.0457
TA.KD009_A549_96H:TRCN0000156676:1	CGS001_A549_96H:KEAP1:1	0.4281
TA.KD009_A549_96H:TRCN0000280682:1	TA.KD009_A549_96H:TRCN0000154656:1	0.0896
TA.KD009_A549_96H:TRCN0000280682:1	CGS001_A549_96H:KEAP1:1	0.1151
TA.KD009_A549_96H:TRCN0000154656:1	CGS001_A549_96H:KEAP1:1	-0.0502
TA.KD010_A549_96H:TRCN0000113875:1	TA.KD010_A549_96H:TRCN0000338580:1	-0.0735
TA.KD010_A549_96H:TRCN0000113875:1	TA.KD010_A549_96H:TRCN0000338651:1	0.1266
TA.KD010_A549_96H:TRCN0000113875:1	TA.KD010_A549_96H:TRCN0000113874:1	-0.0192
TA.KD010_A549_96H:TRCN0000113875:1	TA.KD010_A549_96H:TRCN0000338652:1	-0.1493
TA.KD010_A549_96H:TRCN0000113875:1	TA.KD010_A549_96H:TRCN0000113872:1	0.1026
TA.KD010_A549_96H:TRCN0000113875:1	TA.KD010_A549_96H:TRCN0000338582:1	-0.0114
TA.KD010_A549_96H:TRCN0000338580:1	TA.KD010_A549_96H:TRCN0000338651:1	-0.0119
TA.KD010_A549_96H:TRCN0000338580:1	TA.KD010_A549_96H:TRCN0000113874:1	0.0324
TA.KD010_A549_96H:TRCN0000338580:1	TA.KD010_A549_96H:TRCN0000338652:1	0.1188
TA.KD010_A549_96H:TRCN0000338580:1	TA.KD010_A549_96H:TRCN0000113872:1	0.0483
TA.KD010_A549_96H:TRCN0000338580:1	TA.KD010_A549_96H:TRCN0000338582:1	0.0418
TA.KD010_A549_96H:TRCN0000338651:1	TA.KD010_A549_96H:TRCN0000113874:1	0.1297
TA.KD010_A549_96H:TRCN0000338651:1	TA.KD010_A549_96H:TRCN0000338652:1	-0.0438
TA.KD010_A549_96H:TRCN0000338651:1	TA.KD010_A549_96H:TRCN0000113872:1	0.089
TA.KD010_A549_96H:TRCN0000338651:1	TA.KD010_A549_96H:TRCN0000338582:1	-0.0075
TA.KD010_A549_96H:TRCN0000113874:1	TA.KD010_A549_96H:TRCN0000338652:1	0.0579
TA.KD010_A549_96H:TRCN0000113874:1	TA.KD010_A549_96H:TRCN0000113872:1	0.0005
TA.KD010_A549_96H:TRCN0000113874:1	TA.KD010_A549_96H:TRCN0000338582:1	-0.0333
TA.KD010_A549_96H:TRCN0000338652:1	TA.KD010_A549_96H:TRCN0000113872:1	-0.1021
TA.KD010_A549_96H:TRCN0000338652:1	TA.KD010_A549_96H:TRCN0000338582:1	0.2379
TA.KD010_A549_96H:TRCN0000113872:1	TA.KD010_A549_96H:TRCN0000338582:1	0.0392
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000040149:1	-0.0663
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000033262:1	0.1304
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000040152:1	0.0535
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000369099:1	0.2196
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000033260:1	0.2128
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000010369:1	0.2245
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000040148:1	0.0613
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000033259:1	0.0997
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000377271:1	0.1735
TA.KD009_A549_96H:TRCN0000033261:1	TA.KD009_A549_96H:TRCN0000033263:1	0.0883
TA.KD009_A549_96H:TRCN0000033261:1	CGS001_A549_96H:KRAS:1	0.3639
TA.KD009_A549_96H:TRCN0000040149:1	TA.KD009_A549_96H:TRCN0000033262:1	-0.1366
TA.KD009_A549_96H:TRCN0000040149:1	TA.KD009_A549_96H:TRCN0000040152:1	0.0069
TA.KD009_A549_96H:TRCN0000040149:1	TA.KD009_A549_96H:TRCN0000369099:1	0.0635
TA.KD009_A549_96H:TRCN0000040149:1	TA.KD009_A549_96H:TRCN0000033260:1	-0.1676
TA.KD009_A549_96H:TRCN0000040149:1	TA.KD009_A549_96H:TRCN0000010369:1	0.0538
TA.KD009_A549_96H:TRCN0000040149:1	TA.KD009_A549_96H:TRCN0000040148:1	0.0445
TA.KD009_A549_96H:TRCN0000040149:1	TA.KD009_A549_96H:TRCN0000033259:1	0.0515
TA.KD009_A549_96H:TRCN0000040149:1	TA.KD009_A549_96H:TRCN0000377271:1	-0.0174
TA.KD009_A549_96H:TRCN0000040149:1	TA.KD009_A549_96H:TRCN0000033263:1	-0.066
TA.KD009_A549_96H:TRCN0000040149:1	CGS001_A549_96H:KRAS:1	0.0971
TA.KD009_A549_96H:TRCN0000033262:1	TA.KD009_A549_96H:TRCN0000040152:1	0.0882
TA.KD009_A549_96H:TRCN0000033262:1	TA.KD009_A549_96H:TRCN0000369099:1	0.1292
TA.KD009_A549_96H:TRCN0000033262:1	TA.KD009_A549_96H:TRCN0000033260:1	0.2551
TA.KD009_A549_96H:TRCN0000033262:1	TA.KD009_A549_96H:TRCN0000010369:1	0.1719
TA.KD009_A549_96H:TRCN0000033262:1	TA.KD009_A549_96H:TRCN0000040148:1	0.0941
TA.KD009_A549_96H:TRCN0000033262:1	TA.KD009_A549_96H:TRCN0000033259:1	0.0565
TA.KD009_A549_96H:TRCN0000033262:1	TA.KD009_A549_96H:TRCN0000377271:1	0.0958
TA.KD009_A549_96H:TRCN0000033262:1	TA.KD009_A549_96H:TRCN0000033263:1	0.0304
TA.KD009_A549_96H:TRCN0000033262:1	CGS001_A549_96H:KRAS:1	0.1553
TA.KD009_A549_96H:TRCN0000040152:1	TA.KD009_A549_96H:TRCN0000369099:1	0.0629
TA.KD009_A549_96H:TRCN0000040152:1	TA.KD009_A549_96H:TRCN0000033260:1	0.0224
TA.KD009_A549_96H:TRCN0000040152:1	TA.KD009_A549_96H:TRCN0000010369:1	0.1797
TA.KD009_A549_96H:TRCN0000040152:1	TA.KD009_A549_96H:TRCN0000040148:1	0.089
TA.KD009_A549_96H:TRCN0000040152:1	TA.KD009_A549_96H:TRCN0000033259:1	-0.0092
TA.KD009_A549_96H:TRCN0000040152:1	TA.KD009_A549_96H:TRCN0000377271:1	0.0962
TA.KD009_A549_96H:TRCN0000040152:1	TA.KD009_A549_96H:TRCN0000033263:1	0.006
TA.KD009_A549_96H:TRCN0000040152:1	CGS001_A549_96H:KRAS:1	0.1819
TA.KD009_A549_96H:TRCN0000369099:1	TA.KD009_A549_96H:TRCN0000033260:1	0.2314
TA.KD009_A549_96H:TRCN0000369099:1	TA.KD009_A549_96H:TRCN0000010369:1	0.2172
TA.KD009_A549_96H:TRCN0000369099:1	TA.KD009_A549_96H:TRCN0000040148:1	0.0255
TA.KD009_A549_96H:TRCN0000369099:1	TA.KD009_A549_96H:TRCN0000033259:1	-0.0368
TA.KD009_A549_96H:TRCN0000369099:1	TA.KD009_A549_96H:TRCN0000377271:1	0.2758
TA.KD009_A549_96H:TRCN0000369099:1	TA.KD009_A549_96H:TRCN0000033263:1	0.1854
TA.KD009_A549_96H:TRCN0000369099:1	CGS001_A549_96H:KRAS:1	0.412
TA.KD009_A549_96H:TRCN0000033260:1	TA.KD009_A549_96H:TRCN0000010369:1	0.2385
TA.KD009_A549_96H:TRCN0000033260:1	TA.KD009_A549_96H:TRCN0000040148:1	0.0133
TA.KD009_A549_96H:TRCN0000033260:1	TA.KD009_A549_96H:TRCN0000033259:1	0.1795
TA.KD009_A549_96H:TRCN0000033260:1	TA.KD009_A549_96H:TRCN0000377271:1	0.1923
TA.KD009_A549_96H:TRCN0000033260:1	TA.KD009_A549_96H:TRCN0000033263:1	0.1068
TA.KD009_A549_96H:TRCN0000033260:1	CGS001_A549_96H:KRAS:1	0.3707
TA.KD009_A549_96H:TRCN0000010369:1	TA.KD009_A549_96H:TRCN0000040148:1	0.2068
TA.KD009_A549_96H:TRCN0000010369:1	TA.KD009_A549_96H:TRCN0000033259:1	0.1584
TA.KD009_A549_96H:TRCN0000010369:1	TA.KD009_A549_96H:TRCN0000377271:1	0.1782
TA.KD009_A549_96H:TRCN0000010369:1	TA.KD009_A549_96H:TRCN0000033263:1	0.1401
